Date,Price,Open,High,Low,Vol.,Change %,,
23/01/2017,35,35.5,36.57,34.83,195.28K,-4.29%,,
20/01/2017,36.57,36.57,36.57,36.57,69.06K,0.61%,,
19/01/2017,36.35,35.85,36.57,35.85,39.76K,-0.60%,,
18/01/2017,36.57,35.02,36.57,35.02,47.50K,5.00%,,
17/01/2017,34.83,36.5,36.57,34.83,3.73K,-4.76%,,
16/01/2017,36.57,35.83,36.57,35.82,62.71K,5.00%,,
13/01/2017,34.83,35,35,34.83,887.71K,-4.99%,,
12/1/2017,36.66,38.48,38.48,36.5,17.70K,0.00%,,
11/1/2017,36.66,36.72,36.72,36.66,283.93K,-8.35%,,
10/1/2017,40,36.66,40,36.66,51.40K,9.11%,,
9/1/2017,36.66,36.66,36.66,36.66,16.79K,-0.92%,,
6/1/2017,37,38.58,38.58,37,5.20K,0.00%,,
5/1/2017,37,38.58,38.58,37,53.13K,-4.10%,,
4/1/2017,38.58,38.58,38.58,38.58,,-4.50%,,
3/1/2017,40.4,39,40.4,37.5,8.44K,9.16%,,
30/12/2016,37.01,40.5,40.5,37.01,3.00K,-5.10%,,
29/12/2016,39,40.48,40.48,39,10.10K,-2.50%,,
28/12/2016,40,40.5,40.5,36.76,23.14K,-1.23%,,
23/12/2016,40.5,40.5,40.5,40.5,5.75K,4.98%,,
22/12/2016,38.58,38.61,38.61,38.58,0.48K,-4.74%,,
21/12/2016,40.5,40.5,40.5,38.62,16.81K,4.98%,,
20/12/2016,38.58,38.58,38.58,38.58,510.11K,4.98%,,
19/12/2016,36.75,36.75,36.75,36.75,106.60K,6.99%,,
16/12/2016,34.35,33.4,36.75,33.4,14.93K,-6.53%,,
15/12/2016,36.75,36.75,36.75,36.75,2.03K,0.00%,,
14/12/2016,36.75,36.75,36.75,36.75,5.67K,0.00%,,
13/12/2016,36.75,35,36.75,35,14.33K,0.00%,,
9/12/2016,36.75,33.7,36.75,33.7,24.76K,2.05%,,
8/12/2016,36.01,36,36.01,36,5.08K,0.03%,,
7/12/2016,36,36.75,36.75,33.82,16.33K,-2.04%,,
6/12/2016,36.75,36.75,36.75,36.75,17.73K,0.00%,,
5/12/2016,36.75,33.8,36.75,33.8,5.85K,0.68%,,
2/12/2016,36.5,35,36.75,34.1,9.18K,9.77%,,
1/12/2016,33.25,33.25,33.25,33.25,14.73K,-4.97%,,
30/11/2016,34.99,35,35,33.26,5.46K,-0.03%,,
29/11/2016,35,34.28,0,0,31.14K,2.01%,,
28/11/2016,34.31,34.33,35,34.31,3.90K,-1.97%,,
25/11/2016,35,35,35,35,173.00K,2.01%,,
24/11/2016,34.31,34.3,36,34.3,13.37K,-4.96%,,
23/11/2016,36.1,36.1,36.1,36.1,192.60K,0.00%,,
22/11/2016,36.1,36.1,36.1,36.1,0.26K,-3.73%,,
21/11/2016,37.5,37.5,37.5,37.5,0.26K,3.82%,,
18/11/2016,36.12,36.12,36.12,36.12,,0.06%,,
17/11/2016,36.1,36.1,36.1,36.1,,-2.43%,,
16/11/2016,37,37,37,37,,0.00%,,
15/11/2016,37,37,37,37,,2.49%,,
14/11/2016,36.1,36.1,36.1,36.1,,-5.00%,,
11/11/2016,38,38,38,38,,5.20%,,
10/11/2016,36.12,36.12,36.12,36.12,6.00K,-4.95%,,
9/11/2016,38,38,38,38,,0.00%,,
8/11/2016,38,36.1,0,0,21.03K,5.26%,,
7/11/2016,36.1,36.1,36.1,36.1,3.82K,-9.48%,,
4/11/2016,39.88,36.1,39.88,36.1,10.00K,7.78%,,
3/11/2016,37,36.1,37,36.1,1.82K,2.49%,,
2/11/2016,36.1,37,37,36.1,3.09K,-4.98%,,
1/11/2016,37.99,36.14,37.99,36.1,4.13K,5.24%,,
31/10/2016,36.1,36.28,36.3,36.1,18.99K,-5.00%,,
28/10/2016,38,38,38,38,10.42K,0.00%,,
27/10/2016,38,36.2,38,36.2,1.00K,0.00%,,
26/10/2016,38,38,38,38,494.98K,0.00%,,
25/10/2016,38,38,38,38,5.00K,0.00%,,
24/10/2016,38,38,38,38,1.17K,-4.26%,,
21/10/2016,39.69,39.7,39.7,38,11.85K,2.98%,,
20/10/2016,38.54,38.55,38.55,38,1.16K,1.34%,,
19/10/2016,38.03,38.03,39,38.03,3.95K,-4.16%,,
18/10/2016,39.68,39.8,39.8,39.68,0.54K,4.39%,,
17/10/2016,38.01,38,38.01,38,8.95K,0.03%,,
14/10/2016,38,38,40,38,30.13K,-5.00%,,
13/10/2016,40,40,41.5,40,5.72K,-4.03%,,
12/10/2016,41.68,38.1,41.68,38.1,13.53K,9.68%,,
11/10/2016,38,38.02,38.02,38,87.21K,-3.85%,,
10/10/2016,39.52,39.52,40,39.52,26.04K,-5.90%,,
7/10/2016,42,40,42,40,1.60K,5.00%,,
6/10/2016,40,40,40,40,0.62K,-4.76%,,
5/10/2016,42,42,42,42,0.68K,0.00%,,
4/10/2016,42,40.1,42,40,4.73K,0.00%,,
30/09/2016,42,40.1,42,40.1,100.47K,5.00%,,
29/09/2016,40,40,40,40,180.64K,-2.30%,,
28/09/2016,40.94,40.95,40.95,39.09,16.95K,4.97%,,
27/09/2016,39,39,39,39,279.98K,0.00%,,
26/09/2016,39,37.05,40,37.05,12.02K,0.00%,,
23/09/2016,39,39,39,39,1.05M,-2.50%,,
22/09/2016,40,40,40.95,39.8,46.00K,2.56%,,
21/09/2016,39,39,39,39,342.79K,3.94%,,
20/09/2016,37.52,37.48,38.98,37.48,19.87K,0.11%,,
19/09/2016,37.48,37.47,38.4,37.47,13.55K,0.03%,,
16/09/2016,37.47,37.48,37.48,37.47,15.97K,-1.42%,,
15/09/2016,38.01,39.43,39.43,38.01,10.38K,1.41%,,
14/09/2016,37.48,37.47,39,37.47,16.83K,0.03%,,
9/9/2016,37.47,39,39.44,37.47,57.79K,-4.99%,,
8/9/2016,39.44,41.51,39.44,39.44,346.73K,-4.99%,,
7/9/2016,41.51,41.51,41.51,41.51,3.16K,0.00%,,
6/9/2016,41.51,41.51,41.51,41.51,1.38K,0.00%,,
5/9/2016,41.51,41.51,41.51,41.51,25.86K,0.00%,,
2/9/2016,41.51,41.51,41.51,41.51,27.05K,0.00%,,
1/9/2016,41.51,41.51,41.51,41.51,14.70K,-4.99%,,
31/08/2016,43.69,45.98,43.69,43.69,300.05K,-4.98%,,
30/08/2016,45.98,45.98,45.98,45.98,0.70K,-4.98%,,
29/08/2016,48.39,45.98,0,0,200.00K,5.24%,,
26/08/2016,45.98,45.98,45.98,45.98,,0.00%,,
25/08/2016,45.98,45.98,45.98,45.98,20.61K,0.00%,,
24/08/2016,45.98,45.98,45.98,45.98,1.98K,0.00%,,
23/08/2016,45.98,45.98,45.98,45.98,,0.00%,,
22/08/2016,45.98,45.98,45.98,45.98,,0.00%,,
19/08/2016,45.98,45.98,45.98,45.98,,0.00%,,
18/08/2016,45.98,45.98,45.98,45.98,,0.00%,,
17/08/2016,45.98,45.98,45.98,45.98,,0.00%,,
16/08/2016,45.98,45.98,45.98,45.98,0.12K,0.00%,,
15/08/2016,45.98,45.98,45.98,45.98,1.32K,0.00%,,
12/8/2016,45.98,45.98,45.98,45.98,6.50K,0.00%,,
11/8/2016,45.98,45.98,45.98,45.98,,0.00%,,
10/8/2016,45.98,45.98,45.98,45.98,,0.00%,,
9/8/2016,45.98,45.98,45.98,45.98,1.89K,0.00%,,
8/8/2016,45.98,45.98,45.98,45.98,1.89K,0.00%,,
5/8/2016,45.98,45.98,45.98,45.98,0.62K,0.00%,,
4/8/2016,45.98,45.98,45.98,45.98,2.28K,0.00%,,
3/8/2016,45.98,45.98,45.98,45.98,0.25K,0.00%,,
2/8/2016,45.98,45.98,45.98,45.98,5.32K,0.00%,,
1/8/2016,45.98,45.98,45.98,45.98,,-4.98%,,
29/07/2016,48.39,48.39,48.39,48.39,50.00K,0.00%,,
28/07/2016,48.39,48.39,48.39,48.39,1.73K,0.00%,,
27/07/2016,48.39,48.39,48.39,48.39,,0.00%,,
26/07/2016,48.39,48.39,48.39,48.39,32.00K,0.00%,,
25/07/2016,48.39,48.39,48.39,48.39,,0.00%,,
22/07/2016,48.39,48.39,48.39,48.39,,0.00%,,
21/07/2016,48.39,48.39,48.39,48.39,25.55K,0.00%,,
20/07/2016,48.39,48.39,48.39,48.39,,0.00%,,
19/07/2016,48.39,48.39,48.39,48.39,2.95K,0.00%,,
18/07/2016,48.39,48.39,48.39,48.39,0.91K,0.00%,,
15/07/2016,48.39,48.39,48.39,48.39,,0.00%,,
14/07/2016,48.39,48.39,48.39,48.39,,-4.99%,,
13/07/2016,50.93,49.9,0,0,0.95K,5.25%,,
12/7/2016,48.39,49.96,49.96,48.39,1.62K,0.00%,,
11/7/2016,48.39,48.39,48.39,48.39,56.31K,0.00%,,
8/7/2016,48.39,48.39,48.39,48.39,0.07K,0.00%,,
4/7/2016,48.39,50.93,50.93,48.39,49.76K,-4.99%,,
1/7/2016,50.93,53.47,53.47,48.39,82.60K,0.00%,,
30/06/2016,50.93,53.47,0,0,32.68K,0.00%,,
29/06/2016,50.93,50.93,50.93,50.93,72.90K,4.99%,,
28/06/2016,48.51,48.51,48.51,48.51,122.53K,5.00%,,
27/06/2016,46.2,46.2,46.2,46.2,292.49K,5.00%,,
24/06/2016,44,42.15,44,42.15,300.48K,0.02%,,
23/06/2016,43.99,44.04,44.04,42.11,46.74K,-0.20%,,
22/06/2016,44.08,42.2,44.09,42.2,16.03K,0.32%,,
21/06/2016,43.94,40.25,43.94,40.25,24.26K,3.10%,,
20/06/2016,42.62,42.5,43.39,42.5,152.22K,0.28%,,
17/06/2016,42.5,43.5,43.5,42.25,44.65K,0.90%,,
16/06/2016,42.12,43.01,44.2,42.12,31.18K,-2.07%,,
15/06/2016,43.01,43,43.01,43,34.74K,-2.58%,,
14/06/2016,44.15,42.6,44.15,42.6,16.87K,2.67%,,
13/06/2016,43,42.15,43,42.15,129.70K,2.14%,,
10/6/2016,42.1,44.2,44.2,42.1,33.05K,-4.30%,,
9/6/2016,43.99,43,43.99,43,44.60K,0.02%,,
8/6/2016,43.98,43,43.99,43,50.60K,2.28%,,
7/6/2016,43,42.5,43.99,42.5,55.59K,2.14%,,
6/6/2016,42.1,42.1,42.1,42.1,243.66K,-2.09%,,
3/6/2016,43,43,43,43,183.10K,0.23%,,
2/6/2016,42.9,43,43,42.9,488.47K,3.27%,,
1/6/2016,43,43,43,43,,0.00%,,
31/05/2016,41.54,44.98,44.98,41.54,16.22K,-7.69%,,
27/05/2016,45,45,0,0,97.61K,0.00%,,
26/05/2016,45,45,45,45,215.09K,-0.11%,,
25/05/2016,45.05,45.05,45.05,45.05,213.97K,0.33%,,
24/05/2016,44.9,43.5,44.95,43.5,21.14K,-0.18%,,
23/05/2016,44.98,45,45,43.03,2.91K,0.18%,,
20/05/2016,44.9,42.75,47.25,42.75,34.15K,-0.22%,,
19/05/2016,45,45.89,45,45,89.39K,2.95%,,
18/05/2016,43.71,43.71,43.71,43.71,1.05M,0.00%,,
17/05/2016,43.71,43.71,43.71,43.71,367.65K,0.48%,,
16/05/2016,43.5,43.5,43.5,43.5,1.90M,-3.65%,,
13/05/2016,45.15,43.15,45.15,43.15,19.02K,0.00%,,
12/5/2016,45.15,45.15,45.15,45.15,,4.51%,,
11/5/2016,43.2,42.56,45.15,42.56,13.66K,-2.92%,,
10/5/2016,44.5,43,44.5,43,47.47K,8.54%,,
9/5/2016,41,41,41,41,,0.00%,,
6/5/2016,41,40.85,41,40.85,45.36K,0.37%,,
5/5/2016,40.85,41,41,40.85,27.20K,-0.37%,,
4/5/2016,41,40.85,44,40.85,41.18K,0.00%,,
3/5/2016,41,41.4,41.4,41,2.10K,-5.75%,,
29/04/2016,43.5,43,43.5,40.85,64.60K,3.57%,,
28/04/2016,42,44.5,44.5,42,57.14K,-2.89%,,
27/04/2016,43.25,45.15,45.15,43.25,92.20K,0.02%,,
26/04/2016,43.24,43.16,43.24,43.16,0.61K,-3.91%,,
25/04/2016,45,43.1,45.15,43.1,121.12K,4.41%,,
22/04/2016,43.1,45.15,45.15,43.1,18.18K,-0.94%,,
21/04/2016,43.51,45.15,45.15,43.51,6.35K,-3.63%,,
20/04/2016,45.15,43,45.15,43,6.42K,7.50%,,
19/04/2016,42,41.01,42,41.01,0.21K,-2.33%,,
18/04/2016,43,43,43,43,,3.66%,,
15/04/2016,41.48,45.15,45.15,41.41,2.13K,0.73%,,
14/04/2016,41.18,45,45,40.89,57.43K,-8.49%,,
13/04/2016,45,43,45,43,1.22K,10.16%,,
12/4/2016,40.85,41,45.15,40.85,2.52K,0.00%,,
11/4/2016,40.85,42,42,40.85,19.72K,-6.09%,,
8/4/2016,43.5,41.2,43.5,41.2,5.88K,1.16%,,
7/4/2016,43,43,43,43,,0.00%,,
6/4/2016,43,43,43,43,458.09K,-4.66%,,
5/4/2016,45.1,45.1,45.1,45.1,12.10K,0.00%,,
4/4/2016,45.1,45.1,45.1,45.1,,0.67%,,
1/4/2016,44.8,47.04,0,0,49.47K,0.00%,,
31/03/2016,44.8,43.57,44.8,44.8,117.85K,7.95%,,
30/03/2016,41.5,39.43,0,0,99.02K,0.65%,,
29/03/2016,41.23,43.57,43.57,41.23,386.41K,-5.37%,,
24/03/2016,43.57,41.76,43.57,41.76,75.40K,3.74%,,
23/03/2016,42,40.51,43.57,40.51,64.47K,-3.60%,,
22/03/2016,43.57,43.57,43.57,43.57,84.19K,0.00%,,
21/03/2016,43.57,40.03,43.57,40.03,2.62K,0.00%,,
18/03/2016,43.57,43.57,43.57,43.57,8.00K,0.00%,,
17/03/2016,43.57,43.57,43.57,43.57,63.10K,0.00%,,
16/03/2016,43.57,43.57,43.57,43.57,105.49K,4.99%,,
15/03/2016,41.5,43.57,0,0,92.92K,-4.75%,,
14/03/2016,43.57,43.57,43.57,43.57,3.00K,4.99%,,
11/3/2016,41,41,41,41,,0.00%,,
10/3/2016,41.5,43.57,0,0,6.48K,-4.75%,,
9/3/2016,43.57,43.57,43.57,43.57,63.34K,0.00%,,
8/3/2016,43.57,43.57,43.57,43.57,3.99K,0.00%,,
7/3/2016,43.57,43.57,43.57,43.57,5.02K,0.00%,,
4/3/2016,43.57,43.57,43.57,43.57,,0.00%,,
3/3/2016,43.57,43.57,43.57,43.57,,4.99%,,
2/3/2016,41.5,43,0,0,22.62K,-4.75%,,
1/3/2016,43.57,43.57,43.57,43.57,31.71K,0.00%,,
29/02/2016,43.57,43.5,43.57,42.9,51.75K,0.00%,,
26/02/2016,43.57,42.75,43.57,42.75,44.44K,1.97%,,
25/02/2016,42.73,42.8,43.57,42.73,9.50K,-0.28%,,
24/02/2016,42.85,43.57,43.57,42.8,2.61K,2.49%,,
23/02/2016,41.81,43.57,43.57,41.81,45.37K,0.75%,,
22/02/2016,41.5,42.73,0,0,31.97K,-4.60%,,
19/02/2016,43.5,43.57,43.57,42.96,34.37K,1.80%,,
18/02/2016,42.73,42.73,42.73,42.73,,-0.02%,,
17/02/2016,42.74,43,43.57,42.7,106.49K,2.99%,,
16/02/2016,41.5,43.57,0,0,219.15K,-4.75%,,
15/02/2016,43,43,43,43,,0.00%,,
12/2/2016,43.57,43.57,43.57,43.57,8.29K,0.00%,,
11/2/2016,43.57,43.57,43.57,43.57,,0.16%,,
10/2/2016,43.5,43.5,43.5,43.5,85.28K,-0.16%,,
9/2/2016,43.57,41.5,43.57,41.5,12.86K,8.65%,,
8/2/2016,40.1,43.25,43.25,40.1,9.00K,-3.49%,,
5/2/2016,41.55,39.44,43,39.44,7.33K,0.12%,,
4/2/2016,41.5,42.51,42.51,41.5,472.39K,-5.68%,,
3/2/2016,44,43.5,44,43.1,15.05K,-3.66%,,
2/2/2016,45.67,43.03,45.67,43.03,6.75K,6.18%,,
1/2/2016,43.01,43.01,43.01,43.01,,-1.13%,,
29/01/2016,43.5,43.5,43.5,43.5,3.31M,1.16%,,
28/01/2016,43,42.55,43,42.55,2.92K,0.00%,,
27/01/2016,43,45.25,45.25,43,44.88K,-0.23%,,
26/01/2016,43.1,43.1,43.1,43.1,118.43K,-2.27%,,
25/01/2016,44.1,42.52,44.1,42.52,51.23K,0.00%,,
22/01/2016,44.1,42,44.1,42,135.80K,4.70%,,
21/01/2016,42.12,42,44.1,42,77.88K,-1.93%,,
20/01/2016,42.95,41,44,41,60.49K,1.06%,,
19/01/2016,42.5,44.09,44.09,40,175.59K,1.19%,,
18/01/2016,42,42,44.1,42,87.62K,0.00%,,
15/01/2016,42,42,42,42,4.22M,5.13%,,
14/01/2016,39.95,39.95,42,39.95,87.19K,-7.09%,,
13/01/2016,43,40,43,39.9,181.10K,3.64%,,
12/1/2016,41.49,40.07,41.49,40.07,2.61K,-4.62%,,
11/1/2016,43.5,40.01,43.5,40.01,27.60K,-0.87%,,
8/1/2016,43.88,42,43.88,42,32.17K,5.18%,,
7/1/2016,41.72,41.7,43,41.7,11.34K,-0.67%,,
6/1/2016,42,41.6,42,41.6,38.72K,-2.33%,,
5/1/2016,43,42.15,44,41.5,37.41K,0.00%,,
4/1/2016,43,43,44.1,43,49.86K,2.38%,,
31/12/2015,42,42,42,42,58.60K,-4.52%,,
30/12/2015,43.99,43,44,43,107.60K,2.30%,,
29/12/2015,43,43,43,43,242.97K,3.17%,,
23/12/2015,41.68,43.53,0,0,172.54K,0.00%,,
22/12/2015,41.68,43.5,0,0,37.03K,-4.75%,,
21/12/2015,43.76,41.8,43.76,41.8,24.01K,4.99%,,
18/12/2015,41.68,41.68,41.68,41.68,93.95K,0.00%,,
17/12/2015,41.68,40.01,41.68,40.01,23.05K,1.66%,,
16/12/2015,41,41,41,40,10.47K,3.27%,,
15/12/2015,39.7,39.7,39.7,39.7,242.22K,1.79%,,
14/12/2015,39,36.9,39,36.9,6.11K,-1.76%,,
11/12/2015,39.7,39,39.7,39,42.87K,5.00%,,
10/12/2015,37.81,39,0,0,560.65K,-4.76%,,
9/12/2015,39.7,37.1,39.7,37.1,8.35K,5.00%,,
8/12/2015,37.81,36.01,37.81,37.81,451.46K,1.20%,,
7/12/2015,37.36,36.61,0,0,36.99K,0.00%,,
4/12/2015,37.36,35.59,37.36,37.36,77.66K,-0.21%,,
3/12/2015,37.44,35.6,0,0,20.32K,0.00%,,
2/12/2015,37.44,36.01,0,0,5.74K,0.00%,,
1/12/2015,37.44,36.05,0,0,20.36K,0.00%,,
30/11/2015,37.44,36.01,0,0,90.27K,-1.47%,,
27/11/2015,38,38,38,36.75,4.15K,1.50%,,
26/11/2015,37.44,35.66,37.44,37.44,87.56K,-0.24%,,
25/11/2015,37.53,37.53,37.53,37.53,932.55K,-4.99%,,
24/11/2015,39.5,37.53,0,0,75.07K,5.25%,,
23/11/2015,37.53,37.53,37.53,37.53,,0.00%,,
20/11/2015,37.53,37.53,37.53,37.53,0.75K,0.00%,,
19/11/2015,37.53,37.53,37.53,37.53,10.05K,0.00%,,
18/11/2015,37.53,37.53,37.53,37.53,6.50K,-4.96%,,
17/11/2015,39.49,39.49,39.49,39.49,0.10K,5.22%,,
16/11/2015,37.53,37.53,37.53,37.53,11.94K,0.00%,,
13/11/2015,37.53,37.53,37.53,37.53,2.92K,0.00%,,
12/11/2015,37.53,37.53,37.53,37.53,25.23K,-1.24%,,
11/11/2015,38,39.5,39.5,38,1.78K,1.20%,,
10/11/2015,37.55,38,39,37.55,1.18K,-1.18%,,
9/11/2015,38,38,38,38,,0.00%,,
6/11/2015,38,38,38,38,0.35K,-3.80%,,
5/11/2015,39.5,37.56,39.5,37.56,549.83K,3.92%,,
4/11/2015,38.01,38.81,39.75,37.5,30.98K,0.00%,,
3/11/2015,38.01,40.75,40.75,38,3.00K,2.81%,,
2/11/2015,36.97,36.9,40,36.9,38.15K,0.19%,,
30/10/2015,36.9,37,37,36.89,20.30K,-4.92%,,
29/10/2015,38.81,38.83,38.83,38.81,289.08K,-0.10%,,
28/10/2015,38.85,38.86,39.95,38.85,11.85K,-0.03%,,
27/10/2015,38.86,40,40,38.85,21.50K,-2.73%,,
26/10/2015,39.95,39.8,39.99,39.8,47.99K,-2.54%,,
23/10/2015,40.99,39.8,40.99,39.8,0.46K,2.99%,,
22/10/2015,39.8,39.8,41,39.8,44.65K,0.00%,,
21/10/2015,39.8,41.5,41.5,39.8,1.66K,-0.50%,,
20/10/2015,40,40,40,38.74,51.59K,0.25%,,
19/10/2015,39.9,38.67,40,38.67,8.27K,-0.23%,,
16/10/2015,39.99,40,0,0,5.32K,2.54%,,
15/10/2015,39,40,40,39,25.67K,-2.48%,,
14/10/2015,39.99,40,40,39.99,2.15K,0.00%,,
13/10/2015,39.99,39.99,39.99,39.99,137.86K,4.77%,,
12/10/2015,38.17,38.1,40,38.1,20.60K,-0.10%,,
9/10/2015,38.21,38.48,40,38.21,5.78K,-2.03%,,
8/10/2015,39,38,39.95,38,4.73K,2.63%,,
7/10/2015,38,40,41.69,38,17.32K,-5.00%,,
6/10/2015,40,41.83,41.83,40,1.09K,0.00%,,
5/10/2015,40,39.79,0,0,21.24K,0.53%,,
2/10/2015,39.79,41.84,41.84,39.79,22.30K,-0.28%,,
30/09/2015,39.9,40.16,41.5,39.85,29.32K,-0.25%,,
29/09/2015,40,40,40,40,179.14K,-4.49%,,
28/09/2015,41.88,41.88,41.88,41.88,110.52K,0.00%,,
23/09/2015,41.88,41.88,41.88,41.88,0.50K,-0.29%,,
22/09/2015,42,44.99,44.99,41.88,41.49K,-4.48%,,
21/09/2015,43.97,41.9,43.97,41.9,1.50K,2.26%,,
18/09/2015,43,43.01,46,43,63.60K,-2.45%,,
17/09/2015,44.08,41.5,44.08,41.5,161.41K,10.17%,,
16/09/2015,40.01,43.8,43.8,40.01,15.79K,-6.95%,,
15/09/2015,43,42,44,42,15.08K,2.33%,,
14/09/2015,42.02,42,43,41.16,8.49K,-4.69%,,
11/9/2015,44.09,40.35,44.1,40.35,3.10K,3.74%,,
10/9/2015,42.5,42.5,42.5,39.91,42.33K,1.19%,,
9/9/2015,42,42,42,42,193.39K,-3.45%,,
8/9/2015,43.5,43.5,43.5,43.5,94.51K,4.32%,,
7/9/2015,41.7,40,42,39.91,108.29K,-0.71%,,
4/9/2015,42,42,42,40,142.15K,2.12%,,
3/9/2015,41.13,42.5,42.5,41.12,59.96K,-2.07%,,
2/9/2015,42,42,42,42,297.93K,0.00%,,
1/9/2015,42,41.15,42,41.09,591.19K,0.00%,,
31/08/2015,42,42,42,42,149.85K,1.94%,,
28/08/2015,41.2,40.88,43,40.88,33.45K,-4.19%,,
27/08/2015,43,41.98,43,41.98,1.41M,9.97%,,
26/08/2015,39.1,39.1,39.1,39.1,0.84K,-4.98%,,
25/08/2015,41.15,41.15,41.15,41.15,241.38K,0.00%,,
24/08/2015,41.15,41.15,41.15,41.15,101.15K,0.00%,,
21/08/2015,41.15,41.15,43,41.15,293.42K,0.00%,,
20/08/2015,41.15,41.15,41.15,41.15,126.91K,0.00%,,
19/08/2015,41.15,42.99,42.99,41.15,13.61K,0.00%,,
18/08/2015,41.15,41.15,41.15,41.15,32.17K,0.00%,,
17/08/2015,41.15,43,43.3,41.15,136.75K,-4.99%,,
14/08/2015,43.31,43.31,43.31,43.31,516.35K,0.00%,,
13/08/2015,43.31,43.31,43.31,43.31,,0.00%,,
12/8/2015,43.31,43.31,43.31,43.31,26.00K,0.00%,,
11/8/2015,43.31,43.31,43.31,43.31,2.63K,0.00%,,
10/8/2015,43.31,43.31,43.31,43.31,,0.00%,,
7/8/2015,43.31,43.31,43.31,43.31,6.02K,0.00%,,
6/8/2015,43.31,43.31,43.31,43.31,,0.00%,,
5/8/2015,43.31,43.31,43.31,43.31,10.25K,0.00%,,
4/8/2015,43.31,43.31,43.31,43.31,2.12K,0.00%,,
3/8/2015,43.31,43.31,43.31,43.31,15.38K,-4.98%,,
31/07/2015,45.58,45.58,45.58,45.58,62.25K,0.00%,,
30/07/2015,45.58,45.58,45.58,45.58,,0.00%,,
29/07/2015,45.58,45.58,45.58,45.58,,0.00%,,
28/07/2015,45.58,45.58,45.58,45.58,,0.00%,,
27/07/2015,45.58,45.58,45.58,45.58,5.82K,0.00%,,
24/07/2015,45.58,45.58,45.58,45.58,24.13K,0.00%,,
23/07/2015,45.58,45.58,45.58,45.58,2.90K,0.00%,,
22/07/2015,45.58,45.58,45.58,45.58,2.24K,0.00%,,
21/07/2015,45.58,45.58,45.58,45.58,,0.00%,,
16/07/2015,45.58,45.58,45.58,45.58,,0.00%,,
15/07/2015,45.58,45.58,45.58,45.58,,-3.02%,,
14/07/2015,47,47,47,47,,3.12%,,
13/07/2015,45.58,45.58,45.58,45.58,1.10K,-4.98%,,
10/7/2015,47.97,47.97,47.97,47.97,116.84K,-1.09%,,
9/7/2015,48.5,49.49,0,0,0.10K,5.25%,,
8/7/2015,46.08,46.1,48.48,46.08,9.32K,-4.00%,,
7/7/2015,48,47.01,49.67,47.01,48.47K,-0.99%,,
6/7/2015,48.48,48,48.48,47,87.11K,-0.04%,,
3/7/2015,48.5,49.98,0,0,14.10K,3.19%,,
2/7/2015,47,49.9,49.9,47,6.88K,-2.08%,,
1/7/2015,48,46.1,50,46.1,121.50K,-1.03%,,
30/06/2015,48.5,50.92,0,0,27.61K,0.00%,,
29/06/2015,48.5,50.92,0,0,87.52K,0.00%,,
26/06/2015,48.5,51.7,51.7,48.5,136.23M,-6.73%,,
25/06/2015,52,49.99,52,47.3,175.73K,4.46%,,
24/06/2015,49.78,51.7,51.7,49.78,46.33M,0.00%,,
23/06/2015,49.78,49.78,49.78,49.78,110.20K,0.00%,,
22/06/2015,49.78,49.78,49.78,49.78,48.06K,0.00%,,
19/06/2015,49.78,49.79,50,49.78,17.55K,-1.52%,,
18/06/2015,50.55,50.5,51.99,50.5,86.83K,-2.36%,,
17/06/2015,51.77,51.11,52,51.11,21.12K,1.51%,,
16/06/2015,51,50.6,51,50.6,15.80K,-2.82%,,
15/06/2015,52.48,51,52.48,50.65,50.81K,1.90%,,
12/6/2015,51.5,52.39,52.5,51.5,93.64K,-1.70%,,
11/6/2015,52.39,52.39,52.39,52.39,91.93K,2.62%,,
10/6/2015,51.05,52,52,51.02,26.50K,-2.76%,,
9/6/2015,52.5,52.11,0,0,45.65K,1.74%,,
8/6/2015,51.6,50.55,53.64,50.55,12.27K,-0.79%,,
5/6/2015,52.01,52.01,55,52.01,129.27K,-0.93%,,
4/6/2015,52.5,52.5,52.5,52.5,118.02K,0.00%,,
3/6/2015,52.5,50.1,52.5,50.1,118.97K,0.00%,,
2/6/2015,52.5,50,52.5,50,53.19K,0.96%,,
1/6/2015,52,50,52.5,50,11.02K,-6.02%,,
28/05/2015,55.33,55.33,55.33,54.03,31.73K,0.00%,,
27/05/2015,55.33,54,55.33,54,10.87K,4.99%,,
26/05/2015,52.7,52.7,52.7,52.7,134.42K,-2.30%,,
25/05/2015,53.94,54.2,54.2,51,80.83K,3.73%,,
22/05/2015,52,52,52,52,100.36K,0.00%,,
21/05/2015,52,49.68,52,49.68,83.54K,-0.93%,,
20/05/2015,52.49,52.75,52.75,51.3,25.39K,0.94%,,
19/05/2015,52,51.99,52.98,51.6,46.71K,0.00%,,
18/05/2015,52,52.74,52.74,50.45,49.65K,-1.33%,,
15/05/2015,52.7,51.64,52.75,51.6,65.46K,2.05%,,
14/05/2015,51.64,51.7,51.7,51,20.82K,0.17%,,
13/05/2015,51.55,51,51.55,50.16,32.70K,0.00%,,
12/5/2015,51.55,51,51.99,51,15.18K,-0.48%,,
11/5/2015,51.8,52,52,51.8,13.74K,-0.38%,,
8/5/2015,52,51.99,52.99,50.4,42.25K,-1.79%,,
7/5/2015,52.95,54.25,54.25,51.22,27.85K,1.83%,,
6/5/2015,52,51.97,52,51.5,288.62K,0.10%,,
5/5/2015,51.95,51.7,51.95,51.02,51.73K,0.00%,,
