Date,Price,Open,High,Low,Vol.,Change %
16/04/2024,1,1.05,1.06,1,6.92M,-4.76%
15/04/2024,1.05,1.12,1.08,1.04,9.80M,-6.25%
12/4/2024,1.12,1.17,1.17,1.1,4.09M,-4.27%
8/4/2024,1.17,1.13,1.18,1.13,9.84M,3.54%
5/4/2024,1.13,1.14,1.14,1.1,8.67M,-0.88%
4/4/2024,1.14,1.15,1.2,1.14,5.92M,-0.87%
3/4/2024,1.15,1.2,1.24,1.15,12.66M,-8.00%
2/4/2024,1.25,1.14,1.25,1.2,15.80M,9.65%
28/03/2024,1.14,1.05,1.14,1.05,31.09M,8.57%
27/03/2024,1.05,1.01,1.05,1,5.40M,3.96%
26/03/2024,1.01,1.05,1.04,1,10.50M,-3.81%
25/03/2024,1.05,1.06,1.05,1.01,4.44M,-0.94%
22/03/2024,1.06,1,1.08,1,4.27M,6.00%
21/03/2024,1,1,1.01,1,5.64M,0.00%
20/03/2024,1,1.03,1.03,1,14.54M,-2.91%
19/03/2024,1.03,0.99,1.03,0.99,11.77M,4.04%
18/03/2024,0.99,0.99,1.02,0.98,10.29M,0.00%
15/03/2024,0.99,1,1,0.95,7.81M,-1.00%
14/03/2024,1,1.01,1.02,0.98,11.00M,-0.99%
13/03/2024,1.01,1.04,1.07,1,7.23M,-2.88%
12/3/2024,1.04,1.02,1.06,1.03,5.84M,1.96%
11/3/2024,1.02,0.98,1.06,0.98,15.22M,4.08%
8/3/2024,0.98,1.04,1.04,0.98,4.80M,-5.77%
7/3/2024,1.04,1,1.04,0.98,2.17M,4.00%
6/3/2024,1,0.99,1.05,0.98,3.59M,1.01%
5/3/2024,0.99,1.08,1.08,0.99,7.67M,-8.33%
4/3/2024,1.08,1.08,1.08,0.99,12.67M,0.00%
1/3/2024,1.08,1.05,1.08,1.05,4.96M,2.86%
29/02/2024,1.05,0.98,1.05,0.96,27.05M,9.37%
28/02/2024,0.96,1.02,1.02,0.95,6.69M,-8.57%
27/02/2024,1.05,1.08,1.08,1.05,9.43M,-2.78%
26/02/2024,1.08,1.08,1.08,1.08,3.52M,0.00%
23/02/2024,1.08,1.08,1.12,1.08,4.42M,0.00%
22/02/2024,1.08,1.08,1.11,1.08,3.08M,0.00%
21/02/2024,1.08,1.09,1.09,1.01,4.41M,-0.92%
20/02/2024,1.09,1.15,1.12,1.08,11.28M,-5.22%
19/02/2024,1.15,1.18,1.18,1.1,5.74M,-2.54%
16/02/2024,1.18,1.19,1.19,1.18,1.55M,-0.84%
15/02/2024,1.19,1.2,1.2,1.19,2.62M,-0.83%
14/02/2024,1.2,1.2,1.29,1.19,6.34M,0.00%
13/02/2024,1.2,1.19,1.3,1.2,9.05M,0.84%
12/2/2024,1.19,1.18,1.23,1.18,7.00M,0.85%
9/2/2024,1.18,1.12,1.18,1.09,13.91M,5.36%
8/2/2024,1.12,1.18,1.27,1.07,27.06M,-5.08%
7/2/2024,1.18,1.2,1.24,1.18,8.58M,-9.92%
6/2/2024,1.31,1.32,1.34,1.22,7.92M,-0.76%
5/2/2024,1.32,1.24,1.36,1.29,13.38M,6.45%
2/2/2024,1.24,1.14,1.25,1.2,12.68M,8.77%
1/2/2024,1.14,1.08,1.18,0.98,13.16M,5.56%
31/01/2024,1.08,1.19,1.17,1.08,10.42M,-9.24%
30/01/2024,1.19,1.3,1.3,1.17,19.10M,-8.46%
29/01/2024,1.3,1.34,1.4,1.27,7.21M,-2.99%
26/01/2024,1.34,1.34,1.44,1.3,10.59M,0.00%
25/01/2024,1.34,1.22,1.34,1.26,10.23M,9.84%
24/01/2024,1.22,1.28,1.3,1.2,12.03M,-4.69%
23/01/2024,1.28,1.45,1.48,1.25,14.13M,-7.25%
22/01/2024,1.38,1.51,1.56,1.38,17.42M,-8.61%
19/01/2024,1.51,1.45,1.58,1.46,22.29M,4.14%
18/01/2024,1.45,1.69,1.69,1.41,29.45M,-5.84%
17/01/2024,1.54,1.42,1.54,1.4,61.11M,10.00%
16/01/2024,1.4,1.3,1.4,1.25,99.06M,9.38%
15/01/2024,1.28,1.25,1.3,1.22,62.29M,2.40%
12/1/2024,1.25,1.3,1.3,1.2,25.36M,-3.85%
11/1/2024,1.3,1.26,1.38,1.26,53.90M,3.17%
10/1/2024,1.26,1.51,1.51,1.25,91.79M,-8.70%
9/1/2024,1.38,1.38,1.38,1.38,30.29M,9.52%
8/1/2024,1.26,1.26,1.26,1.26,13.67M,9.57%
5/1/2024,1.15,1.15,1.15,1.1,18.02M,9.52%
4/1/2024,1.05,1.05,1.05,1.05,25.52M,9.37%
3/1/2024,0.96,0.88,0.96,0.96,7.30M,9.09%
2/1/2024,0.88,0.8,0.88,0.88,8.03M,10.00%
29/12/2023,0.8,0.76,0.82,0.77,6.90M,5.26%
28/12/2023,0.76,0.77,0.8,0.76,4.01M,-1.30%
27/12/2023,0.77,0.77,0.79,0.77,2.43M,0.00%
22/12/2023,0.77,0.74,0.77,0.77,1.33M,4.05%
21/12/2023,0.74,0.74,0.77,0.74,2.93M,0.00%
20/12/2023,0.74,0.75,0.77,0.73,4.09M,-1.33%
19/12/2023,0.75,0.72,0.75,0.73,1.88M,4.17%
18/12/2023,0.72,0.76,0.74,0.71,6.66M,-5.26%
15/12/2023,0.76,0.75,0.76,0.71,1.81M,1.33%
14/12/2023,0.75,0.75,0.75,0.72,1.55M,0.00%
13/12/2023,0.75,0.76,0.76,0.75,3.11M,-1.32%
12/12/2023,0.76,0.75,0.8,0.75,3.05M,1.33%
11/12/2023,0.75,0.75,0.75,0.72,2.45M,0.00%
8/12/2023,0.75,0.75,0.75,0.75,2.65M,0.00%
7/12/2023,0.75,0.77,0.76,0.71,5.05M,-2.60%
6/12/2023,0.77,0.71,0.77,0.71,4.11M,8.45%
5/12/2023,0.71,0.72,0.73,0.71,4.77M,-1.39%
4/12/2023,0.72,0.73,0.73,0.72,2.75M,-1.37%
1/12/2023,0.73,0.75,0.73,0.73,1.12M,-2.67%
30/11/2023,0.75,0.73,0.76,0.73,4.32M,2.74%
29/11/2023,0.73,0.74,0.79,0.73,2.80M,-1.35%
28/11/2023,0.74,0.74,0.77,0.74,1.81M,0.00%
27/11/2023,0.74,0.78,0.78,0.74,3.54M,-5.13%
24/11/2023,0.78,0.77,0.78,0.73,2.60M,1.30%
23/11/2023,0.77,0.75,0.78,0.75,2.85M,2.67%
22/11/2023,0.75,0.76,0.76,0.75,1.03M,-1.32%
21/11/2023,0.76,0.76,0.77,0.75,6.70M,0.00%
20/11/2023,0.76,0.74,0.77,0.74,21.93M,2.70%
17/11/2023,0.74,0.75,0.74,0.74,543.92K,-1.33%
16/11/2023,0.75,0.71,0.75,0.7,7.81M,5.63%
15/11/2023,0.71,0.74,0.74,0.7,23.04M,-4.05%
14/11/2023,0.74,0.71,0.74,0.71,2.73M,4.23%
13/11/2023,0.71,0.72,0.72,0.71,6.64M,-1.39%
10/11/2023,0.72,0.73,0.74,0.72,5.72M,-1.37%
9/11/2023,0.73,0.77,0.79,0.73,4.44M,-5.19%
8/11/2023,0.77,0.72,0.79,0.7,16.51M,6.94%
7/11/2023,0.72,0.74,0.74,0.7,6.40M,-2.70%
6/11/2023,0.74,0.75,0.75,0.73,3.87M,-1.33%
3/11/2023,0.75,0.7,0.75,0.69,25.29M,7.14%
2/11/2023,0.7,0.71,0.72,0.7,4.70M,-1.41%
1/11/2023,0.71,0.71,0.71,0.7,1.44M,0.00%
31/10/2023,0.71,0.69,0.72,0.69,4.25M,2.90%
30/10/2023,0.69,0.67,0.7,0.68,1.43M,2.99%
27/10/2023,0.67,0.67,0.69,0.67,5.44M,0.00%
26/10/2023,0.67,0.69,0.69,0.67,12.68M,-2.90%
25/10/2023,0.69,0.69,0.7,0.68,4.20M,0.00%
24/10/2023,0.69,0.69,0.7,0.68,402.22K,0.00%
23/10/2023,0.69,0.7,0.69,0.67,1.18M,-1.43%
20/10/2023,0.7,0.67,0.71,0.7,875.32K,4.48%
19/10/2023,0.67,0.7,0.71,0.67,7.66M,-4.29%
18/10/2023,0.7,0.71,0.71,0.7,4.02M,0.00%
17/10/2023,0.7,0.67,0.7,0.68,1.56M,4.48%
16/10/2023,0.67,0.7,0.7,0.67,15.61M,-4.29%
13/10/2023,0.7,0.7,0.7,0.7,654.22K,0.00%
12/10/2023,0.7,0.71,0.7,0.7,2.30M,-1.41%
11/10/2023,0.71,0.7,0.71,0.7,1.43M,1.43%
10/10/2023,0.7,0.71,0.7,0.7,2.36M,-1.41%
9/10/2023,0.71,0.71,0.71,0.69,3.78M,0.00%
6/10/2023,0.71,0.7,0.71,0.7,638.88K,1.43%
5/10/2023,0.7,0.7,0.71,0.7,6.65M,0.00%
4/10/2023,0.7,0.69,0.7,0.7,5.18M,1.45%
3/10/2023,0.69,0.69,0.69,0.69,901.91K,0.00%
29/09/2023,0.69,0.7,0.7,0.69,4.77M,-1.43%
28/09/2023,0.7,0.69,0.7,0.7,762.43K,1.45%
26/09/2023,0.69,0.7,0.71,0.69,12.40M,-1.43%
25/09/2023,0.7,0.69,0.7,0.67,2.03M,1.45%
22/09/2023,0.69,0.7,0.7,0.69,1.09M,-1.43%
21/09/2023,0.7,0.7,0.7,0.7,1.62M,0.00%
20/09/2023,0.7,0.7,0.72,0.68,11.77M,0.00%
19/09/2023,0.7,0.69,0.71,0.7,6.34M,1.45%
18/09/2023,0.69,0.69,0.69,0.68,3.29M,0.00%
15/09/2023,0.69,0.69,0.69,0.67,1.53M,0.00%
14/09/2023,0.69,0.69,0.69,0.67,2.65M,0.00%
13/09/2023,0.69,0.7,0.69,0.69,827.39K,-1.43%
12/9/2023,0.7,0.67,0.7,0.65,8.43M,4.48%
11/9/2023,0.67,0.66,0.69,0.66,5.54M,1.52%
8/9/2023,0.66,0.68,0.72,0.66,7.16M,-2.94%
7/9/2023,0.68,0.69,0.69,0.68,1.64M,-1.45%
6/9/2023,0.69,0.67,0.69,0.66,3.39M,2.99%
5/9/2023,0.67,0.67,0.7,0.66,8.63M,0.00%
4/9/2023,0.67,0.67,0.7,0.66,10.83M,0.00%
1/9/2023,0.67,0.67,0.7,0.66,7.68M,0.00%
31/08/2023,0.67,0.67,0.68,0.65,7.46M,0.00%
30/08/2023,0.67,0.67,0.69,0.67,3.47M,0.00%
29/08/2023,0.67,0.66,0.69,0.67,2.30M,1.52%
28/08/2023,0.66,0.67,0.68,0.66,2.18M,-1.49%
25/08/2023,0.67,0.68,0.67,0.66,2.21M,-1.47%
24/08/2023,0.68,0.67,0.69,0.68,661.00K,1.49%
23/08/2023,0.67,0.69,0.68,0.67,1.37M,-2.90%
22/08/2023,0.69,0.7,0.71,0.67,5.50M,-1.43%
21/08/2023,0.7,0.67,0.7,0.67,3.02M,4.48%
18/08/2023,0.67,0.68,0.7,0.67,837.38K,-1.47%
17/08/2023,0.68,0.67,0.68,0.68,1.61M,1.49%
16/08/2023,0.67,0.67,0.67,0.67,801.82K,0.00%
15/08/2023,0.67,0.71,0.72,0.67,8.19M,-5.63%
14/08/2023,0.71,0.69,0.72,0.69,10.49M,2.90%
11/8/2023,0.69,0.67,0.7,0.69,1.58M,2.99%
10/8/2023,0.67,0.7,0.7,0.67,4.19M,-4.29%
9/8/2023,0.7,0.66,0.7,0.66,1.11M,6.06%
8/8/2023,0.66,0.7,0.7,0.66,2.56M,-5.71%
7/8/2023,0.7,0.68,0.72,0.66,8.32M,2.94%
4/8/2023,0.68,0.7,0.69,0.68,1.52M,-2.86%
3/8/2023,0.7,0.69,0.7,0.69,4.10M,1.45%
2/8/2023,0.69,0.7,0.7,0.67,8.71M,-1.43%
1/8/2023,0.7,0.66,0.71,0.67,314.64M,6.06%
31/07/2023,0.66,0.66,0.69,0.65,7.58M,0.00%
28/07/2023,0.66,0.7,0.7,0.65,9.96M,-5.71%
27/07/2023,0.7,0.7,0.7,0.67,2.82M,0.00%
26/07/2023,0.7,0.69,0.7,0.69,17.84M,1.45%
25/07/2023,0.69,0.69,0.7,0.67,11.96M,0.00%
24/07/2023,0.69,0.7,0.7,0.67,4.98M,-1.43%
21/07/2023,0.7,0.71,0.71,0.69,6.34M,-1.41%
20/07/2023,0.71,0.7,0.72,0.7,11.23M,1.43%
19/07/2023,0.7,0.68,0.72,0.7,4.35M,2.94%
18/07/2023,0.68,0.64,0.7,0.64,5.91M,6.25%
17/07/2023,0.64,0.64,0.7,0.63,5.79M,0.00%
14/07/2023,0.64,0.67,0.67,0.64,3.12M,-4.48%
13/07/2023,0.67,0.7,0.74,0.67,4.16M,-4.29%
12/7/2023,0.7,0.7,0.77,0.69,27.60M,0.00%
11/7/2023,0.7,0.77,0.77,0.7,12.02M,-9.09%
10/7/2023,0.77,0.72,0.78,0.71,98.32M,6.94%
7/7/2023,0.72,0.7,0.72,0.7,19.59M,2.86%
6/7/2023,0.7,0.7,0.71,0.7,24.97M,0.00%
5/7/2023,0.7,0.72,0.73,0.7,16.02M,-2.78%
4/7/2023,0.72,0.73,0.74,0.71,6.10M,-1.37%
3/7/2023,0.73,0.71,0.74,0.71,12.06M,2.82%
30/06/2023,0.71,0.72,0.72,0.7,8.84M,-1.39%
27/06/2023,0.72,0.72,0.72,0.7,8.73M,0.00%
26/06/2023,0.72,0.68,0.72,0.7,9.48M,5.88%
23/06/2023,0.68,0.71,0.71,0.68,4.02M,-4.23%
22/06/2023,0.71,0.72,0.71,0.67,8.02M,-1.39%
21/06/2023,0.72,0.72,0.72,0.69,3.97M,0.00%
20/06/2023,0.72,0.72,0.74,0.68,8.45M,0.00%
19/06/2023,0.72,0.74,0.74,0.71,8.09M,-2.70%
16/06/2023,0.74,0.7,0.76,0.67,19.95M,5.71%
15/06/2023,0.7,0.71,0.77,0.64,23.74M,-1.41%
14/06/2023,0.71,0.65,0.71,0.64,18.80M,9.23%
13/06/2023,0.65,0.62,0.66,0.61,20.18M,4.84%
9/6/2023,0.62,0.62,0.62,0.59,3.96M,0.00%
8/6/2023,0.62,0.6,0.62,0.6,3.29M,3.33%
7/6/2023,0.6,0.58,0.61,0.59,1.94M,3.45%
6/6/2023,0.58,0.58,0.59,0.58,3.81M,0.00%
5/6/2023,0.58,0.62,0.6,0.58,1.63M,-6.45%
2/6/2023,0.62,0.61,0.62,0.6,4.53M,1.64%
1/6/2023,0.61,0.58,0.61,0.57,6.41M,0.00%
31/05/2023,0.61,0.61,0.62,0.59,18.53M,0.00%
30/05/2023,0.61,0.62,0.63,0.61,15.50M,-1.61%
26/05/2023,0.62,0.6,0.62,0.6,8.58M,3.33%
25/05/2023,0.6,0.6,0.61,0.6,3.02M,0.00%
24/05/2023,0.6,0.6,0.6,0.6,6.86M,0.00%
23/05/2023,0.6,0.58,0.6,0.58,2.88M,3.45%
22/05/2023,0.58,0.58,0.59,0.58,4.62M,0.00%
19/05/2023,0.58,0.58,0.59,0.58,4.00M,0.00%
18/05/2023,0.58,0.58,0.59,0.55,8.07M,0.00%
17/05/2023,0.58,0.58,0.58,0.57,1.81M,0.00%
16/05/2023,0.58,0.57,0.58,0.55,28.83M,1.75%
15/05/2023,0.57,0.59,0.59,0.57,1.82M,-3.39%
12/5/2023,0.59,0.58,0.6,0.58,2.92M,1.72%
11/5/2023,0.58,0.58,0.6,0.58,6.81M,0.00%
10/5/2023,0.58,0.59,0.59,0.57,3.63M,-1.69%
9/5/2023,0.59,0.59,0.6,0.56,5.61M,0.00%
8/5/2023,0.59,0.56,0.59,0.56,3.08M,5.36%
5/5/2023,0.56,0.57,0.57,0.56,1.29M,-1.75%
4/5/2023,0.57,0.57,0.59,0.57,1.47M,0.00%
3/5/2023,0.57,0.56,0.6,0.56,5.08M,1.79%
2/5/2023,0.56,0.54,0.59,0.54,11.61M,3.70%
28/04/2023,0.54,0.56,0.56,0.53,5.07M,-3.57%
27/04/2023,0.56,0.58,0.56,0.56,702.00K,-3.45%
26/04/2023,0.58,0.53,0.58,0.55,3.99M,9.43%
25/04/2023,0.53,0.55,0.56,0.53,7.04M,-3.64%
20/04/2023,0.55,0.54,0.55,0.53,4.69M,1.85%
19/04/2023,0.54,0.53,0.56,0.54,2.49M,1.89%
18/04/2023,0.53,0.56,0.57,0.53,7.13M,-5.36%
17/04/2023,0.56,0.59,0.6,0.55,2.61M,-5.08%
14/04/2023,0.59,0.56,0.59,0.56,2.97M,5.36%
13/04/2023,0.56,0.59,0.6,0.56,6.97M,-5.08%
12/4/2023,0.59,0.57,0.59,0.59,799.24K,3.51%
11/4/2023,0.57,0.6,0.58,0.56,5.49M,-5.00%
6/4/2023,0.6,0.57,0.6,0.6,3.49M,5.26%
5/4/2023,0.57,0.57,0.57,0.57,710.87K,0.00%
4/4/2023,0.57,0.6,0.61,0.57,9.36M,-5.00%
3/4/2023,0.6,0.58,0.6,0.58,6.77M,3.45%
31/03/2023,0.58,0.58,0.6,0.58,740.96K,0.00%
30/03/2023,0.58,0.6,0.6,0.58,3.02M,-3.33%
29/03/2023,0.6,0.6,0.6,0.6,362.63K,0.00%
28/03/2023,0.6,0.58,0.6,0.6,343.44K,3.45%
27/03/2023,0.58,0.57,0.59,0.57,2.64M,1.75%
24/03/2023,0.57,0.6,0.6,0.57,2.63M,-5.00%
23/03/2023,0.6,0.59,0.6,0.6,300.36K,1.69%
22/03/2023,0.59,0.59,0.59,0.59,273.17K,0.00%
21/03/2023,0.59,0.58,0.59,0.58,855.48K,1.72%
20/03/2023,0.58,0.57,0.58,0.58,921.53K,1.75%
17/03/2023,0.57,0.58,0.59,0.56,10.13M,-1.72%
16/03/2023,0.58,0.59,0.59,0.58,3.57M,-1.69%
15/03/2023,0.59,0.59,0.59,0.59,1.23M,0.00%
14/03/2023,0.59,0.6,0.6,0.59,3.44M,-1.67%
13/03/2023,0.6,0.61,0.6,0.59,3.40M,-1.64%
10/3/2023,0.61,0.61,0.61,0.61,1.46M,0.00%
9/3/2023,0.61,0.61,0.61,0.61,719.74K,0.00%
8/3/2023,0.61,0.61,0.61,0.61,109.26K,0.00%
7/3/2023,0.61,0.61,0.61,0.6,1.59M,0.00%
6/3/2023,0.61,0.59,0.61,0.61,350.47K,3.39%
3/3/2023,0.59,0.6,0.6,0.59,9.38M,-1.67%
2/3/2023,0.6,0.6,0.61,0.59,5.30M,0.00%
1/3/2023,0.6,0.6,0.6,0.6,1.51M,0.00%
28/02/2023,0.6,0.6,0.61,0.6,1.13M,0.00%
27/02/2023,0.6,0.59,0.6,0.58,2.86M,1.69%
24/02/2023,0.59,0.59,0.59,0.58,929.56K,0.00%
23/02/2023,0.59,0.6,0.6,0.59,6.39M,-1.67%
22/02/2023,0.6,0.6,0.61,0.58,16.18M,0.00%
21/02/2023,0.6,0.59,0.6,0.6,2.33M,1.69%
20/02/2023,0.59,0.59,0.61,0.59,8.27M,0.00%
17/02/2023,0.59,0.6,0.61,0.59,5.30M,-1.67%
16/02/2023,0.6,0.6,0.6,0.59,5.37M,0.00%
15/02/2023,0.6,0.59,0.6,0.59,6.66M,1.69%
14/02/2023,0.59,0.6,0.61,0.59,1.87M,-1.67%
13/02/2023,0.6,0.6,0.6,0.6,901.10K,0.00%
10/2/2023,0.6,0.6,0.61,0.6,3.14M,0.00%
9/2/2023,0.6,0.61,0.61,0.6,11.43M,-1.64%
8/2/2023,0.61,0.61,0.61,0.61,5.24M,0.00%
7/2/2023,0.61,0.63,0.61,0.61,3.65M,-3.17%
6/2/2023,0.63,0.63,0.64,0.62,2.04M,0.00%
3/2/2023,0.63,0.63,0.65,0.63,2.88M,0.00%
2/2/2023,0.63,0.63,0.69,0.63,14.00M,0.00%
1/2/2023,0.63,0.63,0.63,0.63,1.21M,0.00%
31/01/2023,0.63,0.63,0.67,0.64,287.52K,0.00%
30/01/2023,0.63,0.63,0.63,0.63,1.21M,0.00%
27/01/2023,0.63,0.65,0.67,0.63,3.93M,-3.08%
26/01/2023,0.65,0.64,0.65,0.63,3.18M,1.56%
25/01/2023,0.64,0.65,0.65,0.64,1.26M,-1.54%
24/01/2023,0.65,0.67,0.65,0.65,2.08M,-2.99%
23/01/2023,0.67,0.65,0.67,0.65,1.78M,3.08%
20/01/2023,0.65,0.66,0.66,0.65,1.41M,-1.52%
19/01/2023,0.66,0.65,0.66,0.65,1.51M,1.54%
18/01/2023,0.65,0.64,0.66,0.63,3.65M,1.56%
17/01/2023,0.64,0.63,0.64,0.63,2.39M,1.59%
16/01/2023,0.63,0.63,0.64,0.63,3.19M,0.00%
13/01/2023,0.63,0.63,0.63,0.62,4.69M,0.00%
12/1/2023,0.63,0.62,0.63,0.61,4.46M,1.61%
11/1/2023,0.62,0.6,0.62,0.61,1.99M,3.33%
10/1/2023,0.6,0.6,0.63,0.6,4.57M,0.00%
9/1/2023,0.6,0.64,0.64,0.6,5.75M,-6.25%
6/1/2023,0.64,0.64,0.64,0.64,1.02M,0.00%
5/1/2023,0.64,0.64,0.64,0.62,3.48M,0.00%
4/1/2023,0.64,0.64,0.68,0.59,6.02M,0.00%
3/1/2023,0.64,0.59,0.64,0.59,12.24M,8.47%
30/12/2022,0.59,0.57,0.59,0.55,8.06M,3.51%
29/12/2022,0.57,0.56,0.58,0.55,17.47M,1.79%
28/12/2022,0.56,0.55,0.56,0.54,8.29M,1.82%
23/12/2022,0.55,0.54,0.55,0.55,191.12K,1.85%
22/12/2022,0.54,0.54,0.54,0.54,537.73K,0.00%
21/12/2022,0.54,0.54,0.55,0.54,827.44K,0.00%
20/12/2022,0.54,0.55,0.55,0.54,1.24M,-1.82%
19/12/2022,0.55,0.55,0.55,0.54,759.40K,0.00%
16/12/2022,0.55,0.55,0.55,0.54,2.12M,0.00%
15/12/2022,0.55,0.55,0.55,0.55,228.87K,0.00%
14/12/2022,0.55,0.55,0.55,0.54,1.43M,0.00%
13/12/2022,0.55,0.54,0.55,0.54,3.25M,1.85%
12/12/2022,0.54,0.54,0.55,0.54,743.08K,0.00%
9/12/2022,0.54,0.54,0.54,0.54,1.35M,0.00%
8/12/2022,0.54,0.54,0.55,0.54,1.09M,0.00%
7/12/2022,0.54,0.54,0.55,0.54,3.26M,0.00%
6/12/2022,0.54,0.53,0.55,0.54,1.27M,1.89%
5/12/2022,0.53,0.54,0.54,0.53,3.57M,-1.85%
2/12/2022,0.54,0.54,0.55,0.54,2.57M,0.00%
1/12/2022,0.54,0.54,0.55,0.53,1.71M,0.00%
30/11/2022,0.54,0.54,0.55,0.54,4.54M,0.00%
29/11/2022,0.54,0.55,0.55,0.54,2.75M,-1.82%
28/11/2022,0.55,0.54,0.55,0.55,1.10M,1.85%
25/11/2022,0.54,0.54,0.56,0.54,861.27K,0.00%
24/11/2022,0.54,0.56,0.56,0.54,910.35K,-3.57%
23/11/2022,0.56,0.53,0.56,0.53,7.31M,5.66%
22/11/2022,0.53,0.53,0.55,0.53,10.96M,0.00%
21/11/2022,0.53,0.56,0.56,0.52,29.92M,-5.36%
18/11/2022,0.56,0.56,0.56,0.54,2.10M,0.00%
17/11/2022,0.56,0.56,0.56,0.56,1.74M,0.00%
16/11/2022,0.56,0.54,0.56,0.56,778.52K,3.70%
15/11/2022,0.54,0.56,0.54,0.54,740.64K,-3.57%
14/11/2022,0.56,0.56,0.56,0.56,180.48K,0.00%
11/11/2022,0.56,0.55,0.56,0.56,539.73K,1.82%
10/11/2022,0.55,0.56,0.55,0.55,499.20K,-1.79%
9/11/2022,0.56,0.56,0.57,0.55,155.04K,0.00%
8/11/2022,0.56,0.56,0.56,0.56,371.27K,0.00%
7/11/2022,0.56,0.56,0.58,0.55,1.70M,0.00%
4/11/2022,0.56,0.55,0.56,0.55,1.50M,1.82%
3/11/2022,0.55,0.55,0.57,0.54,148.02K,0.00%
2/11/2022,0.55,0.57,0.55,0.55,610.58K,-3.51%
1/11/2022,0.57,0.55,0.57,0.57,631.92K,3.64%
31/10/2022,0.55,0.56,0.58,0.55,1.12M,-1.79%
28/10/2022,0.56,0.56,0.58,0.56,1.78M,0.00%
27/10/2022,0.56,0.58,0.59,0.56,5.61M,-3.45%
26/10/2022,0.58,0.55,0.58,0.57,2.79M,5.45%
25/10/2022,0.55,0.55,0.57,0.55,2.01M,0.00%
24/10/2022,0.55,0.55,0.56,0.55,1.65M,0.00%
21/10/2022,0.55,0.58,0.55,0.55,137.48K,-5.17%
20/10/2022,0.58,0.57,0.58,0.57,3.66M,1.75%
19/10/2022,0.57,0.54,0.57,0.55,819.33K,5.56%
18/10/2022,0.54,0.53,0.55,0.54,1.33M,1.89%
17/10/2022,0.53,0.57,0.55,0.53,3.65M,-7.02%
14/10/2022,0.57,0.55,0.59,0.56,2.53M,3.64%
13/10/2022,0.55,0.55,0.57,0.55,3.82M,0.00%
12/10/2022,0.55,0.55,0.55,0.53,673.08K,0.00%
11/10/2022,0.55,0.55,0.56,0.55,746.71K,0.00%
7/10/2022,0.55,0.56,0.55,0.53,1.59M,-1.79%
6/10/2022,0.56,0.57,0.56,0.54,634.94K,-1.75%
5/10/2022,0.57,0.55,0.57,0.56,2.28M,3.64%
4/10/2022,0.55,0.52,0.56,0.55,1.42M,5.77%
30/09/2022,0.52,0.52,0.52,0.52,396.96K,0.00%
29/09/2022,0.52,0.55,0.55,0.52,560.02K,-5.45%
28/09/2022,0.55,0.54,0.55,0.52,1.81M,1.85%
27/09/2022,0.54,0.56,0.55,0.54,3.96M,-3.57%
26/09/2022,0.56,0.56,0.56,0.56,1.05M,0.00%
23/09/2022,0.56,0.55,0.56,0.54,485.09K,1.82%
22/09/2022,0.55,0.55,0.56,0.53,4.52M,0.00%
21/09/2022,0.55,0.55,0.56,0.54,188.22K,0.00%
20/09/2022,0.55,0.55,0.55,0.55,1.45M,0.00%
19/09/2022,0.55,0.54,0.55,0.55,490.35K,1.85%
16/09/2022,0.54,0.55,0.56,0.54,945.68K,-1.82%
15/09/2022,0.55,0.55,0.55,0.55,360.68K,0.00%
14/09/2022,0.55,0.57,0.55,0.55,825.45K,-3.51%
13/09/2022,0.57,0.57,0.57,0.53,858.09K,0.00%
12/9/2022,0.57,0.56,0.57,0.56,751.35K,1.79%
9/9/2022,0.56,0.56,0.56,0.56,677.99K,0.00%
8/9/2022,0.56,0.54,0.56,0.56,320.54K,3.70%
7/9/2022,0.54,0.55,0.55,0.54,3.11M,-1.82%
6/9/2022,0.55,0.56,0.56,0.55,880.14K,-1.79%
5/9/2022,0.56,0.56,0.57,0.54,355.06K,0.00%
2/9/2022,0.56,0.54,0.56,0.54,3.83M,3.70%
1/9/2022,0.54,0.55,0.55,0.54,634.17K,-1.82%
31/08/2022,0.55,0.53,0.55,0.53,8.48M,3.77%
30/08/2022,0.53,0.53,0.54,0.53,7.13M,0.00%
29/08/2022,0.53,0.55,0.56,0.53,5.10M,-3.64%
26/08/2022,0.55,0.56,0.56,0.53,1.82M,-1.79%
25/08/2022,0.56,0.55,0.56,0.56,731.44K,1.82%
24/08/2022,0.55,0.56,0.55,0.55,1.14M,-1.79%
23/08/2022,0.56,0.56,0.57,0.56,4.89M,0.00%
22/08/2022,0.56,0.57,0.57,0.55,4.60M,-1.75%
19/08/2022,0.57,0.55,0.57,0.57,190.55K,3.64%
18/08/2022,0.55,0.55,0.56,0.55,2.96M,0.00%
17/08/2022,0.55,0.54,0.55,0.53,988.38K,1.85%
16/08/2022,0.54,0.55,0.55,0.54,9.41M,-1.82%
15/08/2022,0.55,0.55,0.57,0.55,2.97M,0.00%
12/8/2022,0.55,0.56,0.56,0.55,2.17M,-1.79%
11/8/2022,0.56,0.54,0.57,0.55,4.20M,3.70%
10/8/2022,0.54,0.57,0.59,0.54,13.91M,-5.26%
9/8/2022,0.57,0.57,0.58,0.56,14.85M,0.00%
8/8/2022,0.57,0.55,0.57,0.54,11.58M,3.64%
5/8/2022,0.55,0.57,0.59,0.55,4.12M,-3.51%
4/8/2022,0.57,0.59,0.58,0.56,16.32M,-3.39%
