Date,Price,Open,High,Low,Vol.,Change %
11/2/2019,185,185.5,189.5,185,4.02M,-0.27%
8/2/2019,185.5,190,190,185.1,5.64M,-2.37%
7/2/2019,190,188,190,185,3.10M,1.06%
6/2/2019,188,189.5,188,188,453.77K,-0.79%
5/2/2019,189.5,190,189.5,185,512.55K,-0.26%
4/2/2019,190,190,190,190,443.31K,0.00%
1/2/2019,190,190,191,189.9,560.26K,0.00%
31/01/2019,190,194,190,190,297.98K,-2.06%
30/01/2019,194,194,194,194,211.03K,0.00%
29/01/2019,194,194,194,194,100.54K,0.00%
28/01/2019,194,194,194,194,33.18K,0.00%
25/01/2019,194,192,194,192,421.67K,1.04%
24/01/2019,192,190,192,190,324.94K,1.05%
23/01/2019,190,190,190,189,181.06K,0.00%
22/01/2019,190,190,190,185,687.32K,0.00%
21/01/2019,190,194.9,192,190,43.86K,-2.51%
18/01/2019,194.9,190,194.9,190,478.78K,2.58%
17/01/2019,190,188,190,183.5,1.12M,1.06%
16/01/2019,188,180,188,178,1.08M,4.44%
15/01/2019,180,180,180,180,297.83K,0.00%
14/01/2019,180,177,180,174,237.78K,1.69%
11/1/2019,177,171.5,188.6,172,3.92M,3.21%
10/1/2019,171.5,170,171.5,171.5,97.99K,0.88%
9/1/2019,170,186,176,170,289.51K,-8.60%
8/1/2019,186,186,186,186,41.88K,0.00%
7/1/2019,186,186,186,186,124.18K,0.00%
4/1/2019,186,186,186,186,89.46K,0.00%
3/1/2019,186,186,186,186,18.32K,0.00%
2/1/2019,186,189.7,186,186,178.42K,-1.95%
31/12/2018,189.7,183,189.7,183,3.22M,3.66%
28/12/2018,183,187.7,187,183,1.07M,-2.50%
27/12/2018,187.7,194,187.9,187.2,379.27K,-3.25%
24/12/2018,194,187,195,186,8.70M,3.74%
21/12/2018,187,190,190,186.1,3.14M,-1.58%
20/12/2018,190,186,190,185,2.04M,2.15%
19/12/2018,186,189,189,186,2.70M,-1.59%
18/12/2018,189,185,189,185.5,1.31M,2.16%
17/12/2018,185,185,185,185,20.01K,0.00%
14/12/2018,185,186,185,185,180.20K,-0.54%
13/12/2018,186,186,186.1,186,980.44K,0.00%
12/12/2018,186,185.5,186,185,753.67K,0.27%
11/12/2018,185.5,184.2,185.5,184.5,1.55M,0.71%
10/12/2018,184.2,184,189.8,184.2,640.02K,0.11%
7/12/2018,184,185,185,184,320.39K,-0.54%
6/12/2018,185,190,185.1,185,529.73K,-2.63%
5/12/2018,190,185,190,185,1.46M,2.70%
4/12/2018,185,185,185.5,185,958.00K,0.00%
3/12/2018,185,186.9,186.9,185,3.64M,-1.02%
30/11/2018,186.9,185,189.9,185,2.27M,1.03%
29/11/2018,185,190,189.2,185,1.08M,-2.63%
28/11/2018,190,193,193,190,205.41K,-1.55%
27/11/2018,193,195,193,193,65.18K,-1.03%
26/11/2018,195,195,198,195,1.45M,0.00%
23/11/2018,195,200,195,195,99.07K,-2.50%
22/11/2018,200,200,200,200,33.22K,0.00%
21/11/2018,200,203.5,200.1,200,953.87K,-1.72%
